RMSE|MAE
7.0804033279418945|4.173739910125732
8.092103958129883|4.866371154785156
7.626227855682373|4.609156131744385
7.453312873840332|4.4145002365112305
7.792877674102783|4.694096088409424
8.010634422302246|4.902799129486084
8.296538352966309|5.0436015129089355
7.190284729003906|4.217203617095947
7.6179280281066895|4.6102423667907715
