RMSE|MAE
7.875889301300049|4.53128719329834
7.462923526763916|4.351628303527832
8.180460929870605|4.854671955108643
7.891831874847412|4.638360977172852
8.0613374710083|4.807178020477295
7.422564506530762|4.453958988189697
8.59559154510498|5.090219020843506
8.019932746887207|4.698124885559082
8.855414390563965|5.261521339416504
