RMSE|MAE
7.8275275230407715|4.433348655700684
8.457437515258789|4.935211181640625
8.47964859008789|4.8768768310546875
7.511152744293213|4.184924602508545
8.649027824401855|5.000631332397461
8.782678604125977|5.097986698150635
7.964853763580322|4.499584674835205
8.199149131774902|4.680446624755859
7.374138832092285|4.112942695617676
