RMSE|MAE
6.312085151672363|3.4966092109680176
6.148957252502441|3.5178635120391846
6.039299964904785|3.3976376056671143
5.553229808807373|3.1541709899902344
6.061146259307861|3.4227116107940674
5.784093856811523|3.3454067707061768
