RMSE|MAE
6.1023125648498535|3.831141948699951
6.241267204284668|3.9195656776428223
6.490482330322266|4.028897762298584
6.515277862548828|4.0306196212768555
6.012217998504639|3.669318437576294
5.84511137008667|3.626697540283203
