RMSE|MAE
5.363442897796631|3.90657639503479
5.358583450317383|3.943873167037964
5.492743492126465|3.991422176361084
5.3822245597839355|3.9127347469329834
5.187814712524414|3.8328299522399902
5.311056137084961|3.8866491317749023
5.382388114929199|3.9230856895446777
5.309597015380859|3.905353307723999
5.344423770904541|3.9185211658477783
