RMSE|MAE
3.8807618618011475|2.5778675079345703
4.155415058135986|2.748857259750366
3.990229845046997|2.652635335922241
3.961214780807495|2.5952465534210205
4.019491195678711|2.6709933280944824
4.1096649169921875|2.738651990890503
4.067676544189453|2.6884984970092773
4.130046844482422|2.702498435974121
4.04765510559082|2.630817413330078
