RMSE|MAE
5.253238677978516|3.8381083011627197
5.469442367553711|3.9744391441345215
5.37312650680542|3.950721502304077
5.426594257354736|3.979227066040039
5.428367614746094|3.9643187522888184
5.335561275482178|3.9221439361572266
5.4351420402526855|3.963726043701172
5.262940406799316|3.8660144805908203
5.396920204162598|3.9568047523498535
