RMSE|MAE
4.322976589202881|2.955368757247925
4.199936866760254|2.898284673690796
4.318877696990967|2.9533278942108154
4.373694896697998|3.015685796737671
4.317539691925049|2.9599802494049072
4.321104049682617|2.938319683074951
4.313570976257324|2.9466309547424316
4.412252426147461|3.0001935958862305
4.247625350952148|2.9423367977142334
