RMSE|MAE
4.340470790863037|2.8504111766815186
4.327594757080078|2.8720483779907227
4.077069282531738|2.7087485790252686
4.205292224884033|2.75993013381958
4.355569362640381|2.88415789604187
4.330121994018555|2.8372912406921387
4.130117416381836|2.7642712593078613
4.434897422790527|2.911836624145508
4.293636798858643|2.8452773094177246
