RMSE|MAE
8.045924186706543|4.910025119781494
9.116087913513184|5.6636457443237305
9.518366813659668|5.950489044189453
8.855793952941895|5.547576427459717
9.135049819946289|5.642485618591309
8.865030288696289|5.427552223205566
9.295034408569336|5.810173034667969
8.35032844543457|5.105101585388184
8.202873229980469|5.09127950668335
