RMSE|MAE
5.3177361488342285|3.1875252723693848
4.920692443847656|2.962925434112549
5.009230613708496|2.9525797367095947
4.845595836639404|2.909642457962036
4.895559787750244|2.9668803215026855
5.1132025718688965|2.96406888961792
