RMSE|MAE
6.141283988952637|3.678051233291626
6.137854099273682|3.5986194610595703
6.126008987426758|3.6410088539123535
5.958149433135986|3.522510051727295
6.118473052978516|3.6404316425323486
6.2248687744140625|3.6662986278533936
