RMSE|MAE
5.080249309539795|2.9761874675750732
4.680820465087891|2.771465539932251
5.1360955238342285|3.0526325702667236
4.8965535163879395|2.9091267585754395
5.056110382080078|2.9746909141540527
4.9696125984191895|2.9771101474761963
