RMSE|MAE
8.404424667358398|5.171141147613525
7.488584518432617|4.5121636390686035
8.249760627746582|4.939404487609863
7.54310417175293|4.524968147277832
8.021594047546387|4.792396068572998
7.694766044616699|4.626553058624268
7.770253658294678|4.609767913818359
8.28610897064209|5.049693584442139
8.47802448272705|5.203239440917969
