RMSE|MAE
4.121801376342773|2.765777111053467
4.199714183807373|2.8390636444091797
4.1677470207214355|2.8001322746276855
4.094963550567627|2.749300956726074
4.061775207519531|2.7435975074768066
4.120780944824219|2.7663166522979736
4.045032024383545|2.7250659465789795
4.150238513946533|2.7887816429138184
4.162537574768066|2.8067359924316406
