RMSE|MAE
4.375044345855713|3.01138973236084
4.3322248458862305|2.9953203201293945
4.346828460693359|2.9969112873077393
4.395407199859619|3.0313193798065186
4.373932838439941|3.010578155517578
4.431589603424072|3.0513861179351807
4.371550559997559|2.996256113052368
4.254179954528809|2.9638397693634033
4.3079400062561035|2.9919118881225586
