RMSE|MAE
4.028437614440918|2.6613175868988037
4.094986438751221|2.7127671241760254
4.063514232635498|2.6770687103271484
3.9743661880493164|2.6347246170043945
3.9277870655059814|2.604883909225464
3.9210128784179688|2.6021430492401123
4.153728008270264|2.734672784805298
4.126857757568359|2.7195560932159424
4.045989990234375|2.689708948135376
